ID_PRODUTO,DATA_EVENTO,CATEGORIA,PRECO,FLAG_PROMOCAO,VENDAS_UNIDADES,DEMANDA_UNIDADES,VENDAS_PERDIDAS,ESTOQUE_INICIO_DIA,ESTOQUE_FIM_DIA,PEDIDO_REPOSICAO,LEAD_TIME_DIAS,ESTOQUE_SEGURANCA,PONTO_REPOSICAO,DIA_SEMANA,MES
1014,2024-10-16,Beleza,143.27,0,6,12,6,6,0,0,5,12,49,2,10
1015,2024-10-16,Esporte,28.12,0,6,6,0,67,61,0,3,13,43,2,10
1016,2024-10-16,Esporte,31.74,0,13,13,0,46,33,0,2,28,48,2,10
1017,2024-10-16,Eletronicos,23.36,0,10,10,0,48,38,0,3,16,52,2,10
1018,2024-10-16,Casa,45.39,0,8,8,0,32,24,0,7,17,58,2,10
1019,2024-10-16,Esporte,99.48,0,8,8,0,46,38,0,3,25,55,2,10
1020,2024-10-16,Eletronicos,130.72,0,9,9,0,114,105,0,4,24,40,2,10
1021,2024-10-16,Casa,23.66,0,9,9,0,116,107,0,2,25,47,2,10
1022,2024-10-16,Eletronicos,86.94,0,6,6,0,66,60,0,5,23,37,2,10
1023,2024-10-16,Beleza,147.82,0,9,9,0,18,9,0,5,13,52,2,10
1024,2024-10-16,Infantil,72.61,0,4,4,0,85,81,0,5,19,44,2,10
1000,2024-10-17,Eletronicos,168.69,0,13,13,0,96,83,0,6,23,46,3,10
1001,2024-10-17,Infantil,76.21,0,4,4,0,28,24,0,6,25,53,3,10
1002,2024-10-17,Eletronicos,59.88,0,11,11,0,57,46,94,7,26,51,3,10
1003,2024-10-17,Infantil,64.05,0,9,9,0,77,68,0,7,11,57,3,10
1004,2024-10-17,Eletronicos,20.58,1,10,10,0,130,120,0,7,19,58,3,10
1005,2024-10-17,Esporte,32.1,0,12,12,0,24,12,0,5,13,54,3,10
1006,2024-10-17,Infantil,188.13,0,7,7,0,88,81,0,4,11,47,3,10
1007,2024-10-17,Eletronicos,22.46,0,16,16,0,96,80,0,5,24,59,3,10
1008,2024-10-17,Esporte,175.1,0,7,7,0,17,10,0,6,19,55,3,10
1009,2024-10-17,Casa,66.83,0,14,14,0,70,56,0,6,14,55,3,10
1010,2024-10-17,Casa,189.67,0,5,5,0,79,74,0,6,21,46,3,10
1011,2024-10-17,Beleza,51.59,0,14,14,0,104,90,0,5,19,57,3,10
1012,2024-10-17,Eletronicos,22.18,0,12,12,0,29,17,0,5,26,42,3,10
1013,2024-10-17,Eletronicos,78.54,0,7,7,0,83,76,0,7,27,35,3,10
1014,2024-10-17,Beleza,147.42,1,21,21,0,100,79,0,5,12,49,3,10
1015,2024-10-17,Esporte,29.8,0,6,6,0,61,55,0,3,13,43,3,10
1016,2024-10-17,Esporte,32.92,1,19,19,0,160,141,0,2,28,48,3,10
1017,2024-10-17,Eletronicos,23.24,0,7,7,0,38,31,0,3,16,52,3,10
1018,2024-10-17,Casa,46.4,1,11,11,0,24,13,0,7,17,58,3,10
1019,2024-10-17,Esporte,101.0,0,8,8,0,135,127,0,3,25,55,3,10
1020,2024-10-17,Eletronicos,135.39,0,11,11,0,105,94,0,4,24,40,3,10
1021,2024-10-17,Casa,23.62,0,9,9,0,107,98,0,2,25,47,3,10
1022,2024-10-17,Eletronicos,87.27,0,7,7,0,60,53,0,5,23,37,3,10
1023,2024-10-17,Beleza,146.4,0,13,13,0,85,72,0,5,13,52,3,10
1024,2024-10-17,Infantil,71.17,0,5,5,0,81,76,0,5,19,44,3,10
1000,2024-10-18,Eletronicos,157.37,1,14,14,0,83,69,0,6,23,46,4,10
1001,2024-10-18,Infantil,78.39,0,4,4,0,24,20,0,6,25,53,4,10
1002,2024-10-18,Eletronicos,56.86,0,13,13,0,46,33,0,7,26,51,4,10
1003,2024-10-18,Infantil,64.97,1,18,18,0,68,50,120,7,11,57,4,10
1004,2024-10-18,Eletronicos,20.79,0,5,5,0,120,115,0,7,19,58,4,10
1005,2024-10-18,Esporte,33.42,0,12,12,0,12,0,0,5,13,54,4,10
1006,2024-10-18,Infantil,190.85,0,6,6,0,81,75,0,4,11,47,4,10
1007,2024-10-18,Eletronicos,22.57,0,16,16,0,80,64,0,5,24,59,4,10
1008,2024-10-18,Esporte,173.17,0,8,8,0,131,123,0,6,19,55,4,10
1009,2024-10-18,Casa,67.43,0,17,17,0,56,39,70,6,14,55,4,10
1010,2024-10-18,Casa,187.8,0,5,5,0,74,69,0,6,21,46,4,10
1011,2024-10-18,Beleza,51.03,0,12,12,0,90,78,0,5,19,57,4,10
1012,2024-10-18,Eletronicos,23.38,0,11,11,0,17,6,0,5,26,42,4,10
1013,2024-10-18,Eletronicos,89.19,0,5,5,0,76,71,0,7,27,35,4,10
1014,2024-10-18,Beleza,143.21,0,12,12,0,79,67,0,5,12,49,4,10
1015,2024-10-18,Esporte,26.24,0,6,6,0,55,49,0,3,13,43,4,10
1016,2024-10-18,Esporte,32.01,0,16,16,0,141,125,0,2,28,48,4,10
1017,2024-10-18,Eletronicos,22.77,0,10,10,0,139,129,0,3,16,52,4,10
1018,2024-10-18,Casa,44.53,1,10,10,0,13,3,0,7,17,58,4,10
1019,2024-10-18,Esporte,104.74,0,8,8,0,127,119,0,3,25,55,4,10
1020,2024-10-18,Eletronicos,135.19,1,18,18,0,94,76,0,4,24,40,4,10
1021,2024-10-18,Casa,24.3,0,10,10,0,98,88,0,2,25,47,4,10
1022,2024-10-18,Eletronicos,88.13,0,5,5,0,53,48,0,5,23,37,4,10
1023,2024-10-18,Beleza,148.62,1,20,20,0,72,52,76,5,13,52,4,10
1024,2024-10-18,Infantil,75.72,0,5,5,0,76,71,0,5,19,44,4,10
1000,2024-10-19,Eletronicos,159.47,0,11,11,0,69,58,0,6,23,46,5,10
1001,2024-10-19,Infantil,75.09,1,8,8,0,20,12,0,6,25,53,5,10
1002,2024-10-19,Eletronicos,60.91,1,14,14,0,33,19,0,7,26,51,5,10
1003,2024-10-19,Infantil,61.05,1,18,18,0,50,32,0,7,11,57,5,10
1004,2024-10-19,Eletronicos,20.21,1,7,7,0,115,108,0,7,19,58,5,10
1005,2024-10-19,Esporte,33.45,0,13,13,0,111,98,0,5,13,54,5,10
1006,2024-10-19,Infantil,183.75,0,4,4,0,75,71,0,4,11,47,5,10
1007,2024-10-19,Eletronicos,22.57,1,16,16,0,64,48,96,5,24,59,5,10
1008,2024-10-19,Esporte,174.63,0,7,7,0,123,116,0,6,19,55,5,10
1009,2024-10-19,Casa,66.31,0,11,11,0,39,28,0,6,14,55,5,10
1010,2024-10-19,Casa,179.74,0,5,5,0,69,64,0,6,21,46,5,10
1011,2024-10-19,Beleza,47.83,0,11,11,0,78,67,0,5,19,57,5,10
1012,2024-10-19,Eletronicos,22.54,0,6,10,4,6,0,0,5,26,42,5,10
1013,2024-10-19,Eletronicos,83.87,0,2,2,0,71,69,0,7,27,35,5,10
1014,2024-10-19,Beleza,137.98,0,9,9,0,67,58,0,5,12,49,5,10
1015,2024-10-19,Esporte,27.83,0,4,4,0,49,45,0,3,13,43,5,10
1016,2024-10-19,Esporte,31.02,0,10,10,0,125,115,0,2,28,48,5,10
1017,2024-10-19,Eletronicos,24.3,1,10,10,0,129,119,0,3,16,52,5,10
1018,2024-10-19,Casa,46.18,0,6,6,0,103,97,0,7,17,58,5,10
1019,2024-10-19,Esporte,105.3,1,13,13,0,119,106,0,3,25,55,5,10
1020,2024-10-19,Eletronicos,126.72,1,18,18,0,76,58,0,4,24,40,5,10
1021,2024-10-19,Casa,24.31,0,6,6,0,88,82,0,2,25,47,5,10
1022,2024-10-19,Eletronicos,88.55,0,3,3,0,48,45,0,5,23,37,5,10
1023,2024-10-19,Beleza,153.08,1,16,16,0,52,36,0,5,13,52,5,10
1024,2024-10-19,Infantil,69.91,1,7,7,0,71,64,0,5,19,44,5,10
1000,2024-10-20,Eletronicos,152.23,0,9,9,0,58,49,0,6,23,46,6,10
1001,2024-10-20,Infantil,73.98,0,5,5,0,129,124,0,6,25,53,6,10
1002,2024-10-20,Eletronicos,59.15,0,10,10,0,19,9,0,7,26,51,6,10
1003,2024-10-20,Infantil,63.62,0,11,11,0,32,21,0,7,11,57,6,10
1004,2024-10-20,Eletronicos,20.05,0,6,6,0,108,102,0,7,19,58,6,10
1005,2024-10-20,Esporte,33.6,0,10,10,0,98,88,0,5,13,54,6,10
1006,2024-10-20,Infantil,200.0,0,5,5,0,71,66,0,4,11,47,6,10
1007,2024-10-20,Eletronicos,23.07,0,16,16,0,48,32,0,5,24,59,6,10
1008,2024-10-20,Esporte,176.08,0,7,7,0,116,109,0,6,19,55,6,10
1009,2024-10-20,Casa,66.96,0,11,11,0,28,17,0,6,14,55,6,10
1010,2024-10-20,Casa,175.82,0,6,6,0,64,58,0,6,21,46,6,10
1011,2024-10-20,Beleza,49.59,0,13,13,0,67,54,104,5,19,57,6,10
1012,2024-10-20,Eletronicos,22.33,0,9,9,0,106,97,0,5,26,42,6,10
1013,2024-10-20,Eletronicos,82.94,0,3,3,0,69,66,0,7,27,35,6,10
1014,2024-10-20,Beleza,146.5,0,12,12,0,58,46,100,5,12,49,6,10
1015,2024-10-20,Esporte,29.14,0,7,7,0,45,38,71,3,13,43,6,10
1016,2024-10-20,Esporte,30.38,0,10,10,0,115,105,0,2,28,48,6,10
1017,2024-10-20,Eletronicos,22.49,1,11,11,0,119,108,0,3,16,52,6,10
1018,2024-10-20,Casa,44.9,0,8,8,0,97,89,0,7,17,58,6,10
1019,2024-10-20,Esporte,98.84,0,6,6,0,106,100,0,3,25,55,6,10
1020,2024-10-20,Eletronicos,126.05,0,12,12,0,58,46,0,4,24,40,6,10
1021,2024-10-20,Casa,23.33,0,9,9,0,82,73,0,2,25,47,6,10
1022,2024-10-20,Eletronicos,83.62,0,4,4,0,45,41,0,5,23,37,6,10
1023,2024-10-20,Beleza,142.9,0,11,11,0,36,25,0,5,13,52,6,10
1024,2024-10-20,Infantil,72.35,0,4,4,0,64,60,0,5,19,44,6,10
1000,2024-10-21,Eletronicos,160.14,1,21,21,0,49,28,96,6,23,46,0,10
1001,2024-10-21,Infantil,78.61,0,5,5,0,124,119,0,6,25,53,0,10
1002,2024-10-21,Eletronicos,57.81,1,9,15,6,9,0,0,7,26,51,0,10
1003,2024-10-21,Infantil,63.43,1,21,23,2,21,0,0,7,11,57,0,10
1004,2024-10-21,Eletronicos,19.2,0,5,5,0,102,97,0,7,19,58,0,10
1005,2024-10-21,Esporte,34.25,1,19,19,0,88,69,0,5,13,54,0,10
1006,2024-10-21,Infantil,181.17,0,6,6,0,66,60,0,4,11,47,0,10
1007,2024-10-21,Eletronicos,22.89,0,16,16,0,32,16,0,5,24,59,0,10
1008,2024-10-21,Esporte,173.08,0,6,6,0,109,103,0,6,19,55,0,10
1009,2024-10-21,Casa,64.46,0,16,16,0,17,1,0,6,14,55,0,10
1010,2024-10-21,Casa,184.69,0,5,5,0,58,53,0,6,21,46,0,10
1011,2024-10-21,Beleza,49.99,1,29,29,0,54,25,0,5,19,57,0,10
1012,2024-10-21,Eletronicos,22.13,1,15,15,0,97,82,0,5,26,42,0,10
1013,2024-10-21,Eletronicos,82.17,1,7,7,0,66,59,0,7,27,35,0,10
1014,2024-10-21,Beleza,150.04,0,13,13,0,46,33,0,5,12,49,0,10
1015,2024-10-21,Esporte,29.65,0,4,4,0,38,34,0,3,13,43,0,10
1016,2024-10-21,Esporte,30.6,0,13,13,0,105,92,0,2,28,48,0,10
1017,2024-10-21,Eletronicos,23.16,0,9,9,0,108,99,0,3,16,52,0,10
1018,2024-10-21,Casa,46.87,0,5,5,0,89,84,0,7,17,58,0,10
1019,2024-10-21,Esporte,103.19,0,9,9,0,100,91,0,3,25,55,0,10
1020,2024-10-21,Eletronicos,137.41,0,11,11,0,46,35,114,4,24,40,0,10
1021,2024-10-21,Casa,24.26,0,11,11,0,73,62,0,2,25,47,0,10
1022,2024-10-21,Eletronicos,81.09,0,4,4,0,41,37,116,5,23,37,0,10
1023,2024-10-21,Beleza,144.54,0,15,15,0,25,10,0,5,13,52,0,10
1024,2024-10-21,Infantil,71.94,0,4,4,0,60,56,0,5,19,44,0,10
1000,2024-10-22,Eletronicos,152.79,0,17,17,0,28,11,0,6,23,46,1,10
1001,2024-10-22,Infantil,79.23,0,5,5,0,119,114,0,6,25,53,1,10
1002,2024-10-22,Eletronicos,59.24,0,0,9,9,0,0,0,7,26,51,1,10
1003,2024-10-22,Infantil,61.41,0,0,10,10,0,0,0,7,11,57,1,10
1004,2024-10-22,Eletronicos,21.25,1,9,9,0,97,88,0,7,19,58,1,10
1005,2024-10-22,Esporte,33.53,1,14,14,0,69,55,0,5,13,54,1,10
1006,2024-10-22,Infantil,196.39,0,6,6,0,60,54,0,4,11,47,1,10
1007,2024-10-22,Eletronicos,23.73,1,16,19,3,16,0,0,5,24,59,1,10
1008,2024-10-22,Esporte,175.53,0,6,6,0,103,97,0,6,19,55,1,10
1009,2024-10-22,Casa,68.04,0,1,16,15,1,0,0,6,14,55,1,10
1010,2024-10-22,Casa,177.39,0,5,5,0,53,48,0,6,21,46,1,10
1011,2024-10-22,Beleza,47.44,0,14,14,0,25,11,0,5,19,57,1,10
1012,2024-10-22,Eletronicos,21.76,0,10,10,0,82,72,0,5,26,42,1,10
1013,2024-10-22,Eletronicos,84.05,0,4,4,0,59,55,0,7,27,35,1,10
1014,2024-10-22,Beleza,139.64,0,13,13,0,33,20,0,5,12,49,1,10
1015,2024-10-22,Esporte,28.76,0,3,3,0,34,31,0,3,13,43,1,10
1016,2024-10-22,Esporte,30.3,0,14,14,0,92,78,0,2,28,48,1,10
1017,2024-10-22,Eletronicos,23.33,0,9,9,0,99,90,0,3,16,52,1,10
1018,2024-10-22,Casa,42.53,0,8,8,0,84,76,0,7,17,58,1,10
1019,2024-10-22,Esporte,100.81,1,10,10,0,91,81,0,3,25,55,1,10
1020,2024-10-22,Eletronicos,130.91,0,10,10,0,35,25,0,4,24,40,1,10
1021,2024-10-22,Casa,24.26,0,10,10,0,62,52,0,2,25,47,1,10
1022,2024-10-22,Eletronicos,87.99,0,3,3,0,37,34,0,5,23,37,1,10
1023,2024-10-22,Beleza,143.13,0,10,15,5,10,0,0,5,13,52,1,10
1024,2024-10-22,Infantil,75.21,0,3,3,0,56,53,0,5,19,44,1,10
1000,2024-10-23,Eletronicos,154.86,0,11,14,3,11,0,0,6,23,46,2,10
1001,2024-10-23,Infantil,72.67,1,5,5,0,114,109,0,6,25,53,2,10
1002,2024-10-23,Eletronicos,61.06,0,0,14,14,0,0,0,7,26,51,2,10
1003,2024-10-23,Infantil,62.22,0,0,13,13,0,0,0,7,11,57,2,10
1004,2024-10-23,Eletronicos,20.92,0,5,5,0,88,83,0,7,19,58,2,10
1005,2024-10-23,Esporte,33.89,0,12,12,0,55,43,111,5,13,54,2,10
1006,2024-10-23,Infantil,180.01,1,9,9,0,54,45,118,4,11,47,2,10
1007,2024-10-23,Eletronicos,23.75,0,0,17,17,0,0,0,5,24,59,2,10
1008,2024-10-23,Esporte,169.71,0,8,8,0,97,89,0,6,19,55,2,10
1009,2024-10-23,Casa,65.02,0,0,14,14,0,0,0,6,14,55,2,10
1010,2024-10-23,Casa,180.2,0,4,4,0,48,44,100,6,21,46,2,10
1011,2024-10-23,Beleza,51.11,0,11,12,1,11,0,0,5,19,57,2,10
1012,2024-10-23,Eletronicos,22.94,0,10,10,0,72,62,0,5,26,42,2,10
1013,2024-10-23,Eletronicos,78.51,0,5,5,0,55,50,0,7,27,35,2,10
1014,2024-10-23,Beleza,139.34,0,12,12,0,20,8,0,5,12,49,2,10
1015,2024-10-23,Esporte,25.27,0,6,6,0,102,96,0,3,13,43,2,10
1016,2024-10-23,Esporte,30.88,0,13,13,0,78,65,0,2,28,48,2,10
1017,2024-10-23,Eletronicos,24.19,1,11,11,0,90,79,0,3,16,52,2,10
1018,2024-10-23,Casa,44.29,0,7,7,0,76,69,0,7,17,58,2,10
1019,2024-10-23,Esporte,101.05,0,7,7,0,81,74,0,3,25,55,2,10
1020,2024-10-23,Eletronicos,121.89,0,10,10,0,25,15,0,4,24,40,2,10
1021,2024-10-23,Casa,23.53,0,11,11,0,52,41,113,2,25,47,2,10
1022,2024-10-23,Eletronicos,85.3,0,5,5,0,34,29,0,5,23,37,2,10
1023,2024-10-23,Beleza,141.56,0,14,14,0,76,62,0,5,13,52,2,10
1024,2024-10-23,Infantil,71.2,0,4,4,0,53,49,0,5,19,44,2,10
1000,2024-10-24,Eletronicos,160.22,0,0,14,14,0,0,0,6,23,46,3,10
1001,2024-10-24,Infantil,73.13,0,7,7,0,109,102,0,6,25,53,3,10
1002,2024-10-24,Eletronicos,58.16,0,11,11,0,94,83,0,7,26,51,3,10
1003,2024-10-24,Infantil,66.86,0,0,12,12,0,0,0,7,11,57,3,10
1004,2024-10-24,Eletronicos,20.48,1,10,10,0,83,73,0,7,19,58,3,10
1005,2024-10-24,Esporte,32.45,0,11,11,0,43,32,0,5,13,54,3,10
1006,2024-10-24,Infantil,193.02,0,7,7,0,45,38,0,4,11,47,3,10
1007,2024-10-24,Eletronicos,23.55,0,15,15,0,96,81,0,5,24,59,3,10
1008,2024-10-24,Esporte,169.33,0,8,8,0,89,81,0,6,19,55,3,10
1009,2024-10-24,Casa,68.95,0,15,15,0,70,55,70,6,14,55,3,10
1010,2024-10-24,Casa,186.01,1,11,11,0,44,33,0,6,21,46,3,10
1011,2024-10-24,Beleza,48.12,0,0,14,14,0,0,0,5,19,57,3,10
1012,2024-10-24,Eletronicos,22.63,1,10,10,0,62,52,0,5,26,42,3,10
1013,2024-10-24,Eletronicos,84.67,1,6,6,0,50,44,0,7,27,35,3,10
1014,2024-10-24,Beleza,141.65,0,8,14,6,8,0,0,5,12,49,3,10
1015,2024-10-24,Esporte,27.27,0,6,6,0,96,90,0,3,13,43,3,10
1016,2024-10-24,Esporte,30.75,0,11,11,0,65,54,0,2,28,48,3,10
1017,2024-10-24,Eletronicos,22.89,0,10,10,0,79,69,0,3,16,52,3,10
1018,2024-10-24,Casa,40.81,0,9,9,0,69,60,0,7,17,58,3,10
1019,2024-10-24,Esporte,100.34,1,10,10,0,74,64,0,3,25,55,3,10
1020,2024-10-24,Eletronicos,134.8,1,15,24,9,15,0,0,4,24,40,3,10
1021,2024-10-24,Casa,24.93,0,10,10,0,41,31,0,2,25,47,3,10
1022,2024-10-24,Eletronicos,85.46,1,9,9,0,29,20,0,5,23,37,3,10
1023,2024-10-24,Beleza,143.88,0,13,13,0,62,49,76,5,13,52,3,10
1024,2024-10-24,Infantil,72.47,0,6,6,0,49,43,107,5,19,44,3,10
1000,2024-10-25,Eletronicos,155.76,0,0,14,14,0,0,0,6,23,46,4,10
1001,2024-10-25,Infantil,76.69,1,10,10,0,102,92,0,6,25,53,4,10
1002,2024-10-25,Eletronicos,64.08,1,22,22,0,83,61,0,7,26,51,4,10
1003,2024-10-25,Infantil,61.34,0,18,18,0,120,102,0,7,11,57,4,10
1004,2024-10-25,Eletronicos,21.43,1,10,10,0,73,63,0,7,19,58,4,10
1005,2024-10-25,Esporte,34.22,0,20,20,0,32,12,0,5,13,54,4,10
1006,2024-10-25,Infantil,183.83,0,8,8,0,38,30,0,4,11,47,4,10
1007,2024-10-25,Eletronicos,24.09,1,29,29,0,81,52,96,5,24,59,4,10
1008,2024-10-25,Esporte,168.27,0,7,7,0,81,74,0,6,19,55,4,10
1009,2024-10-25,Casa,66.91,1,31,31,0,55,24,0,6,14,55,4,10
1010,2024-10-25,Casa,179.87,0,7,7,0,33,26,0,6,21,46,4,10
1011,2024-10-25,Beleza,51.28,0,22,22,0,104,82,0,5,19,57,4,10
1012,2024-10-25,Eletronicos,21.97,0,12,12,0,52,40,106,5,26,42,4,10
1013,2024-10-25,Eletronicos,80.85,0,5,5,0,44,39,0,7,27,35,4,10
1014,2024-10-25,Beleza,134.6,0,15,15,0,100,85,0,5,12,49,4,10
1015,2024-10-25,Esporte,29.04,1,9,9,0,90,81,0,3,13,43,4,10
1016,2024-10-25,Esporte,30.91,0,18,18,0,54,36,127,2,28,48,4,10
1017,2024-10-25,Eletronicos,22.93,0,11,11,0,69,58,0,3,16,52,4,10
1018,2024-10-25,Casa,44.58,0,8,8,0,60,52,100,7,17,58,4,10
1019,2024-10-25,Esporte,100.58,0,9,9,0,64,55,97,3,25,55,4,10
1020,2024-10-25,Eletronicos,131.35,0,16,16,0,114,98,0,4,24,40,4,10
1021,2024-10-25,Casa,24.5,0,9,9,0,144,135,0,2,25,47,4,10
1022,2024-10-25,Eletronicos,80.46,0,5,5,0,20,15,0,5,23,37,4,10
1023,2024-10-25,Beleza,145.46,0,14,14,0,49,35,0,5,13,52,4,10
1024,2024-10-25,Infantil,72.05,0,5,5,0,43,38,0,5,19,44,4,10
1000,2024-10-26,Eletronicos,148.72,0,0,14,14,0,0,0,6,23,46,5,10
1001,2024-10-26,Infantil,79.26,0,4,4,0,92,88,0,6,25,53,5,10
1002,2024-10-26,Eletronicos,57.86,0,11,11,0,61,50,94,7,26,51,5,10
1003,2024-10-26,Infantil,63.23,0,14,14,0,102,88,0,7,11,57,5,10
1004,2024-10-26,Eletronicos,20.3,1,11,11,0,63,52,111,7,19,58,5,10
1005,2024-10-26,Esporte,32.26,0,11,11,0,12,1,0,5,13,54,5,10
1006,2024-10-26,Infantil,183.76,1,6,6,0,30,24,0,4,11,47,5,10
1007,2024-10-26,Eletronicos,22.82,0,16,16,0,52,36,0,5,24,59,5,10
1008,2024-10-26,Esporte,179.28,0,8,8,0,74,66,0,6,19,55,5,10
1009,2024-10-26,Casa,70.89,0,13,13,0,24,11,0,6,14,55,5,10
1010,2024-10-26,Casa,187.64,0,6,6,0,26,20,0,6,21,46,5,10
1011,2024-10-26,Beleza,46.87,0,15,15,0,82,67,0,5,19,57,5,10
1012,2024-10-26,Eletronicos,21.55,0,11,11,0,40,29,0,5,26,42,5,10
1013,2024-10-26,Eletronicos,83.22,0,5,5,0,39,34,84,7,27,35,5,10
1014,2024-10-26,Beleza,142.25,0,13,13,0,85,72,0,5,12,49,5,10
1015,2024-10-26,Esporte,26.88,0,3,3,0,81,78,0,3,13,43,5,10
1016,2024-10-26,Esporte,30.71,1,17,17,0,36,19,0,2,28,48,5,10
1017,2024-10-26,Eletronicos,22.87,0,11,11,0,58,47,108,3,16,52,5,10
1018,2024-10-26,Casa,42.99,0,6,6,0,52,46,0,7,17,58,5,10
1019,2024-10-26,Esporte,102.08,0,5,5,0,55,50,0,3,25,55,5,10
1020,2024-10-26,Eletronicos,133.21,0,12,12,0,98,86,0,4,24,40,5,10
1021,2024-10-26,Casa,23.39,0,9,9,0,135,126,0,2,25,47,5,10
1022,2024-10-26,Eletronicos,91.83,0,5,5,0,131,126,0,5,23,37,5,10
1023,2024-10-26,Beleza,154.16,0,11,11,0,35,24,0,5,13,52,5,10
1024,2024-10-26,Infantil,73.43,0,3,3,0,38,35,0,5,19,44,5,10
1000,2024-10-27,Eletronicos,153.02,0,10,10,0,96,86,0,6,23,46,6,10
1001,2024-10-27,Infantil,73.1,0,5,5,0,88,83,0,6,25,53,6,10
1002,2024-10-27,Eletronicos,59.92,0,11,11,0,50,39,0,7,26,51,6,10
1003,2024-10-27,Infantil,62.24,0,12,12,0,88,76,0,7,11,57,6,10
1004,2024-10-27,Eletronicos,21.53,0,7,7,0,52,45,0,7,19,58,6,10
1005,2024-10-27,Esporte,31.77,0,1,19,18,1,0,0,5,13,54,6,10
1006,2024-10-27,Infantil,190.88,0,5,5,0,142,137,0,4,11,47,6,10
1007,2024-10-27,Eletronicos,24.2,1,20,20,0,36,16,0,5,24,59,6,10
1008,2024-10-27,Esporte,169.16,1,13,13,0,66,53,121,6,19,55,6,10
1009,2024-10-27,Casa,64.92,0,11,16,5,11,0,0,6,14,55,6,10
1010,2024-10-27,Casa,176.59,0,6,6,0,20,14,0,6,21,46,6,10
1011,2024-10-27,Beleza,49.01,0,15,15,0,67,52,104,5,19,57,6,10
1012,2024-10-27,Eletronicos,22.08,0,11,11,0,29,18,0,5,26,42,6,10
1013,2024-10-27,Eletronicos,79.36,0,7,7,0,34,27,0,7,27,35,6,10
1014,2024-10-27,Beleza,141.58,0,16,16,0,72,56,0,5,12,49,6,10
1015,2024-10-27,Esporte,27.12,1,7,7,0,78,71,0,3,13,43,6,10
1016,2024-10-27,Esporte,29.62,0,14,14,0,146,132,0,2,28,48,6,10
1017,2024-10-27,Eletronicos,23.78,0,9,9,0,47,38,0,3,16,52,6,10
1018,2024-10-27,Casa,40.32,0,9,9,0,46,37,0,7,17,58,6,10
1019,2024-10-27,Esporte,99.85,0,8,8,0,50,42,0,3,25,55,6,10
1020,2024-10-27,Eletronicos,125.48,0,12,12,0,86,74,0,4,24,40,6,10
1021,2024-10-27,Casa,24.12,0,9,9,0,126,117,0,2,25,47,6,10
1022,2024-10-27,Eletronicos,84.31,0,4,4,0,126,122,0,5,23,37,6,10
1023,2024-10-27,Beleza,144.97,0,10,10,0,24,14,0,5,13,52,6,10
1024,2024-10-27,Infantil,74.24,0,5,5,0,35,30,0,5,19,44,6,10
1000,2024-10-28,Eletronicos,152.79,0,12,12,0,86,74,0,6,23,46,0,10
1001,2024-10-28,Infantil,72.53,0,7,7,0,83,76,0,6,25,53,0,10
1002,2024-10-28,Eletronicos,58.65,0,7,7,0,39,32,0,7,26,51,0,10
1003,2024-10-28,Infantil,62.82,0,17,17,0,76,59,0,7,11,57,0,10
1004,2024-10-28,Eletronicos,19.75,0,9,9,0,45,36,0,7,19,58,0,10
1005,2024-10-28,Esporte,33.49,0,16,16,0,111,95,0,5,13,54,0,10
1006,2024-10-28,Infantil,197.32,0,6,6,0,137,131,0,4,11,47,0,10
1007,2024-10-28,Eletronicos,23.22,0,16,21,5,16,0,0,5,24,59,0,10
1008,2024-10-28,Esporte,177.08,0,8,8,0,53,45,0,6,19,55,0,10
1009,2024-10-28,Casa,66.44,0,0,18,18,0,0,0,6,14,55,0,10
1010,2024-10-28,Casa,196.67,0,6,6,0,14,8,0,6,21,46,0,10
1011,2024-10-28,Beleza,48.36,0,19,19,0,52,33,0,5,19,57,0,10
1012,2024-10-28,Eletronicos,22.7,0,11,11,0,18,7,0,5,26,42,0,10
1013,2024-10-28,Eletronicos,81.87,1,10,10,0,27,17,0,7,27,35,0,10
1014,2024-10-28,Beleza,136.63,0,13,13,0,56,43,100,5,12,49,0,10
1015,2024-10-28,Esporte,27.32,0,6,6,0,71,65,0,3,13,43,0,10
1016,2024-10-28,Esporte,28.88,0,14,14,0,132,118,0,2,28,48,0,10
1017,2024-10-28,Eletronicos,22.89,0,8,8,0,38,30,0,3,16,52,0,10
1018,2024-10-28,Casa,47.84,1,11,11,0,37,26,0,7,17,58,0,10
1019,2024-10-28,Esporte,101.94,0,8,8,0,139,131,0,3,25,55,0,10
1020,2024-10-28,Eletronicos,130.64,0,13,13,0,74,61,0,4,24,40,0,10
1021,2024-10-28,Casa,24.64,0,12,12,0,117,105,0,2,25,47,0,10
1022,2024-10-28,Eletronicos,84.37,1,7,7,0,122,115,0,5,23,37,0,10
1023,2024-10-28,Beleza,139.62,0,13,13,0,14,1,0,5,13,52,0,10
1024,2024-10-28,Infantil,74.78,0,3,3,0,30,27,0,5,19,44,0,10
1000,2024-10-29,Eletronicos,161.77,0,18,18,0,74,56,0,6,23,46,1,10
1001,2024-10-29,Infantil,74.69,0,5,5,0,76,71,0,6,25,53,1,10
1002,2024-10-29,Eletronicos,61.85,1,14,14,0,32,18,0,7,26,51,1,10
1003,2024-10-29,Infantil,61.16,1,23,23,0,59,36,120,7,11,57,1,10
1004,2024-10-29,Eletronicos,20.71,0,7,7,0,36,29,0,7,19,58,1,10
1005,2024-10-29,Esporte,33.23,0,13,13,0,95,82,0,5,13,54,1,10
